image_id,class,xmin,ymin,xmax,ymax
Image23,Menu,0,57,248,939
Image23,Icon,365,66,396,101
Image23,Icon,261,68,292,101
Image23,Icon,507,70,543,101
Image23,Icon,1875,68,1908,99
Image23,Icon,1798,66,1829,101
Image23,Icon,259,115,290,150
Image23,Icon,627,68,660,104
Image23,Icon,738,66,769,101
Image23,Icon,312,68,345,99
Image23,Icon,904,68,937,99
Image23,TextLabel,292,117,640,146
Image23,TextLabel,343,172,436,232
Image23,TextLabel,1483,177,1567,226
Image23,TextLabel,1589,175,1711,223
Image23,TextLabel,1755,172,1862,228
Image23,Button,412,62,496,110
Image23,Button,501,62,607,108
Image23,Button,620,62,722,108
Image23,Button,731,62,902,108
Image23,Button,1791,64,1880,108
Image23,VerticalMenu,250,57,1920,113
Image23,Icon,416,70,450,101
Image23,TextLabel,1414,179,1469,223
Image23,Icon,1700,638,1731,671
Image23,Icon,1802,636,1826,669
Image23,Icon,1662,638,1696,671
Image23,NavigationItem,272,248,463,288
Image23,NavigationItem,478,248,662,288
Image23,NavigationItem,671,248,753,288
Image23,NavigationItem,769,248,1006,288
Image23,SectionTitle,283,334,432,368
Image23,NavigationMenu,250,241,1919,297
Image23,TextLabel,1735,640,1793,671
Image23,TextLabel,319,640,392,669
Image23,Icon,1554,336,1589,368
Image23,Icon,416,392,434,421
Image23,Icon,649,390,667,419
Image23,Icon,791,390,809,419
Image23,Icon,924,390,942,419
Image23,Icon,1219,392,1237,421
Image23,Icon,1294,390,1312,419
Image23,Icon,1503,392,1520,421
Image23,Icon,1647,392,1665,421
Image23,Icon,1789,390,1806,419
Image23,Icon,1201,392,1219,421
Image23,Icon,1077,392,1095,421
Image23,Icon,1682,334,1718,365
Image23,TextLabel,1004,487,1148,525
Image23,DropdownItem,363,387,438,425
Image23,DropdownItem,505,387,671,425
Image23,DropdownItem,689,387,813,425
Image23,DropdownItem,831,387,948,425
Image23,DropdownItem,975,387,1099,425
Image23,DropdownItem,1115,387,1243,425
Image23,DropdownItem,1257,387,1319,425
Image23,DropdownItem,1396,387,1527,425
Image23,DropdownItem,1543,387,1671,425
Image23,DropdownItem,1682,387,1813,425
Image23,Button,1545,330,1662,372
Image23,Button,1678,330,1853,372
Image23,TableHeader,268,376,1877,432
Image23,Icon,272,166,332,232
Image23,WorkingArea,250,113,1919,937
Image24,Icon,13,13,44,44
Image24,Icon,1693,11,1724,46
Image24,Icon,1631,15,1665,46
Image24,Icon,1751,15,1786,46
Image24,Icon,1866,6,1913,55
Image24,Icon,1811,15,1844,46
Image24,Icon,545,15,578,46
Image24,TextLabel,66,17,199,48
Image24,TextLabel,232,17,279,46
Image24,InputField,540,11,1121,50
Image24,TitleBar,0,0,1917,57
Image24,Icon,13,68,42,101
Image24,Icon,13,117,39,148
Image24,Icon,13,161,42,195
Image24,Icon,13,206,37,237
Image24,Icon,11,527,39,565
Image24,Icon,203,159,237,190
Image24,Icon,203,206,237,237
Image24,Icon,203,252,237,283
Image24,Icon,203,308,237,339
Image24,Icon,203,365,237,396
Image24,Icon,203,421,237,452
Image24,Icon,203,576,237,607
Image24,Icon,206,636,239,667
Image24,Icon,206,478,239,509
Image24,MenuItem,6,113,195,152
Image24,MenuItem,6,157,195,197
Image24,MenuItem,6,201,195,241
Image24,MenuItem,6,252,195,292
Image24,SubmenuItem,0,525,199,565
Image24,MenuItem,6,305,195,345
Image24,MenuItem,6,363,195,403
Image24,MenuItem,6,419,195,458
Image24,MenuItem,6,476,195,516
Image24,MenuItem,6,576,195,616
Image24,MenuItem,6,629,195,669
Image24,Menu,0,57,248,939
Image24,Icon,1330,390,1347,419
Image24,Icon,458,392,476,421
Image24,Icon,631,390,649,419
Image24,Icon,820,390,838,419
Image24,Icon,1700,778,1731,811
Image24,Icon,1802,775,1826,809
Image24,Icon,1662,778,1696,811
Image24,Icon,1618,334,1653,365
Image24,Icon,303,385,345,425
Image24,Icon,365,66,396,101
Image24,Icon,261,68,292,101
Image24,Icon,507,70,543,101
Image24,Icon,1875,68,1908,99
Image24,Icon,1798,66,1829,101
Image24,Icon,259,115,290,150
Image24,Icon,627,68,660,104
Image24,Icon,738,66,769,101
Image24,Icon,312,68,345,99
Image24,Icon,904,68,937,99
Image24,TextLabel,292,117,640,146
Image24,TextLabel,341,170,414,232
Image24,TextLabel,1412,179,1467,223
Image24,TextLabel,1487,177,1571,226
Image24,TextLabel,1589,177,1711,226
Image24,TextLabel,1753,172,1860,228
Image24,NavigationItem,272,248,463,288
Image24,NavigationItem,478,248,662,288
Image24,NavigationItem,671,248,753,288
Image24,NavigationItem,769,248,1006,288
Image24,SectionTitle,283,334,507,368
Image24,NavigationMenu,250,241,1919,297
Image24,Button,412,62,496,110
Image24,Button,501,62,607,108
Image24,Button,620,62,722,108
Image24,Button,731,62,902,108
Image24,Button,1791,64,1880,108
Image24,VerticalMenu,250,57,1920,113
Image24,Icon,416,70,450,101
Image24,TextLabel,1735,780,1793,811
Image24,Button,1609,328,1849,372
Image24,DropdownItem,359,387,483,423
Image24,DropdownItem,549,387,656,423
Image24,DropdownItem,689,387,844,423
Image24,DropdownItem,1254,387,1352,423
Image24,TextLabel,359,443,489,478
Image24,TextLabel,359,494,489,529
Image24,TextLabel,359,547,489,583
Image24,TextLabel,359,600,489,636
Image24,TextLabel,359,651,489,687
Image24,TextLabel,356,705,487,740
Image24,TextLabel,549,443,609,478
Image24,TextLabel,549,494,609,529
Image24,TextLabel,549,547,609,583
Image24,TextLabel,549,600,609,636
Image24,TextLabel,549,651,609,687
Image24,TextLabel,547,702,607,738
Image24,TextLabel,689,443,804,478
Image24,TextLabel,689,496,804,532
Image24,TextLabel,689,547,804,583
Image24,TextLabel,691,600,807,636
Image24,TextLabel,691,651,807,687
Image24,TextLabel,689,707,804,742
Image24,TextLabel,319,782,392,811
Image24,TableHeader,270,379,1877,432
Image24,Row,270,432,1877,485
Image24,Row,270,485,1877,536
Image24,Row,270,536,1877,589
Image24,Row,270,589,1877,642
Image24,Row,270,642,1877,693
Image24,Row,270,693,1877,749
Image24,Icon,272,166,332,232
Image24,WorkingArea,250,113,1919,937
Image25,Icon,13,13,44,44
Image25,Icon,1693,11,1724,46
Image25,Icon,1631,15,1665,46
Image25,Icon,1751,15,1786,46
Image25,Icon,1866,6,1913,55
Image25,Icon,1811,15,1844,46
Image25,Icon,545,15,578,46
Image25,TextLabel,66,17,199,48
Image25,TextLabel,232,17,279,46
Image25,InputField,540,11,1121,50
Image25,TitleBar,0,0,1917,57
Image25,Icon,13,68,42,101
Image25,Icon,13,117,39,148
Image25,Icon,13,161,42,195
Image25,Icon,13,206,37,237
Image25,Icon,11,527,39,565
Image25,Icon,203,159,237,190
Image25,Icon,203,206,237,237
Image25,Icon,203,252,237,283
Image25,Icon,203,308,237,339
Image25,Icon,203,365,237,396
Image25,Icon,203,421,237,452
Image25,Icon,203,576,237,607
Image25,Icon,206,636,239,667
Image25,Icon,206,478,239,509
Image25,MenuItem,6,113,195,152
Image25,MenuItem,6,157,195,197
Image25,MenuItem,6,201,195,241
Image25,MenuItem,6,252,195,292
Image25,SubmenuItem,0,525,199,565
Image25,MenuItem,6,305,195,345
Image25,MenuItem,6,363,195,403
Image25,MenuItem,6,419,195,458
Image25,MenuItem,6,476,195,516
Image25,MenuItem,6,576,195,616
Image25,MenuItem,6,629,195,669
Image25,Menu,0,57,248,939
Image25,Icon,1330,390,1347,419
Image25,Icon,458,392,476,421
Image25,Icon,631,390,649,419
Image25,Icon,820,390,838,419
Image25,Icon,1700,778,1731,811
Image25,Icon,1802,775,1826,809
Image25,Icon,1662,778,1696,811
Image25,Icon,1618,334,1653,365
Image25,Icon,303,385,345,425
Image25,Icon,365,66,396,101
Image25,Icon,261,68,292,101
Image25,Icon,456,70,492,101
Image25,Icon,1875,68,1908,99
Image25,Icon,1798,66,1829,101
Image25,Icon,259,115,290,150
Image25,Icon,572,66,605,101
Image25,Icon,687,68,718,104
Image25,Icon,312,68,345,99
Image25,Icon,853,68,886,99
Image25,TextLabel,292,117,640,146
Image25,TextLabel,341,170,414,232
Image25,TextLabel,1352,179,1407,223
Image25,TextLabel,1423,177,1540,226
Image25,TextLabel,1556,175,1665,223
Image25,TextLabel,1718,172,1824,228
Image25,NavigationItem,272,248,463,288
Image25,NavigationItem,478,248,662,288
Image25,NavigationItem,671,248,753,288
Image25,NavigationItem,769,248,1006,288
Image25,SectionTitle,283,334,507,368
Image25,NavigationMenu,250,241,1919,297
Image25,Button,361,59,445,108
Image25,Button,450,62,556,108
Image25,Button,565,62,667,108
Image25,Button,680,62,851,108
Image25,Button,1791,64,1880,108
Image25,VerticalMenu,250,59,1920,115
Image25,TextLabel,1735,780,1793,811
Image25,Button,1609,328,1849,372
Image25,DropdownItem,359,387,483,423
Image25,DropdownItem,549,387,656,423
Image25,DropdownItem,689,387,844,423
Image25,DropdownItem,1254,387,1352,423
Image25,TextLabel,359,443,489,478
Image25,TextLabel,359,494,489,529
Image25,TextLabel,359,547,489,583
Image25,TextLabel,359,600,489,636
Image25,TextLabel,359,651,489,687
Image25,TextLabel,356,705,487,740
Image25,TextLabel,549,443,609,478
Image25,TextLabel,549,494,609,529
Image25,TextLabel,549,547,609,583
Image25,TextLabel,549,600,609,636
Image25,TextLabel,549,651,609,687
Image25,TextLabel,547,702,607,738
Image25,TextLabel,689,443,804,478
Image25,TextLabel,689,496,804,532
Image25,TextLabel,689,547,804,583
Image25,TextLabel,691,600,807,636
Image25,TextLabel,691,651,807,687
Image25,TextLabel,689,707,804,742
Image25,TextLabel,319,782,392,811
Image25,TableHeader,270,379,1877,432
Image25,Row,270,432,1877,485
Image25,Row,270,485,1877,536
Image25,Row,270,536,1877,589
Image25,Row,270,589,1877,642
Image25,Row,270,642,1877,693
Image25,Row,270,693,1877,749
Image25,Icon,272,166,332,232
Image25,WorkingArea,250,113,1919,937
Image26,Icon,13,13,44,44
Image26,Icon,1693,11,1724,46
Image26,Icon,1631,15,1665,46
Image26,Icon,1751,15,1786,46
Image26,Icon,1866,6,1913,55
Image26,Icon,1811,15,1844,46
Image26,Icon,545,15,578,46
Image26,TextLabel,66,17,199,48
Image26,TextLabel,232,17,279,46
Image26,InputField,540,11,1121,50
Image26,TitleBar,0,0,1917,57
Image26,Icon,13,68,42,101
Image26,Icon,13,117,39,148
Image26,Icon,13,161,42,195
Image26,Icon,13,206,37,237
Image26,Icon,11,527,39,565
Image26,Icon,203,159,237,190
Image26,Icon,203,206,237,237
Image26,Icon,203,252,237,283
Image26,Icon,203,308,237,339
Image26,Icon,203,365,237,396
Image26,Icon,203,421,237,452
Image26,Icon,203,576,237,607
Image26,Icon,206,636,239,667
Image26,Icon,206,478,239,509
Image26,MenuItem,6,113,195,152
Image26,MenuItem,6,157,195,197
Image26,MenuItem,6,201,195,241
Image26,MenuItem,6,252,195,292
Image26,SubmenuItem,0,525,199,565
Image26,MenuItem,6,305,195,345
Image26,MenuItem,6,363,195,403
Image26,MenuItem,6,419,195,458
Image26,MenuItem,6,476,195,516
Image26,MenuItem,6,576,195,616
Image26,MenuItem,6,629,195,669
Image26,Menu,0,57,248,939
Image26,Icon,365,66,396,101
Image26,Icon,261,68,292,101
Image26,Icon,454,70,489,101
Image26,Icon,1875,68,1908,99
Image26,Icon,1798,66,1829,101
Image26,Icon,259,115,290,150
Image26,Icon,574,66,607,101
Image26,Icon,685,66,716,101
Image26,Icon,312,68,345,99
Image26,Icon,853,68,886,99
Image26,TextLabel,292,117,640,146
Image26,TextLabel,343,172,481,232
Image26,TextLabel,1423,177,1540,226
Image26,TextLabel,1556,177,1667,226
Image26,TextLabel,1720,175,1826,230
Image26,Button,361,59,445,108
Image26,Button,450,62,556,108
Image26,Button,565,62,667,108
Image26,Button,680,62,851,108
Image26,Button,1791,64,1880,108
Image26,VerticalMenu,250,57,1920,113
Image26,TextLabel,1347,179,1403,223
Image26,Icon,1700,638,1731,671
Image26,Icon,1802,636,1826,669
Image26,Icon,1662,638,1696,671
Image26,NavigationItem,272,248,463,288
Image26,NavigationItem,478,248,662,288
Image26,NavigationItem,671,248,753,288
Image26,NavigationItem,769,248,1006,288
Image26,SectionTitle,283,334,432,368
Image26,NavigationMenu,250,241,1919,297
Image26,TextLabel,1735,640,1793,671
Image26,TextLabel,319,640,392,669
Image26,Icon,1554,336,1589,368
Image26,Icon,416,392,434,421
Image26,Icon,649,390,667,419
Image26,Icon,791,390,809,419
Image26,Icon,924,390,942,419
Image26,Icon,1219,392,1237,421
Image26,Icon,1294,390,1312,419
Image26,Icon,1503,392,1520,421
Image26,Icon,1647,392,1665,421
Image26,Icon,1789,390,1806,419
Image26,Icon,1201,392,1219,421
Image26,Icon,1077,392,1095,421
Image26,Icon,1682,334,1718,365
Image26,TextLabel,1004,487,1148,525
Image26,DropdownItem,363,387,438,425
Image26,DropdownItem,505,387,671,425
Image26,DropdownItem,689,387,813,425
Image26,DropdownItem,831,387,948,425
Image26,DropdownItem,975,387,1099,425
Image26,DropdownItem,1115,387,1243,425
Image26,DropdownItem,1257,387,1319,425
Image26,DropdownItem,1396,387,1527,425
Image26,DropdownItem,1543,387,1671,425
Image26,DropdownItem,1682,387,1813,425
Image26,Button,1545,330,1662,372
Image26,Button,1678,330,1853,372
Image26,TableHeader,268,376,1877,432
Image26,Icon,272,166,332,232
Image26,WorkingArea,250,113,1919,937
Image27,Icon,13,13,44,44
Image27,Icon,1693,11,1724,46
Image27,Icon,1631,15,1665,46
Image27,Icon,1751,15,1786,46
Image27,Icon,1866,6,1913,55
Image27,Icon,1811,15,1844,46
Image27,Icon,545,15,578,46
Image27,TextLabel,66,17,199,48
Image27,TextLabel,232,17,279,46
Image27,InputField,540,11,1121,50
Image27,TitleBar,0,0,1917,57
Image27,Icon,13,68,42,101
Image27,Icon,13,117,39,148
Image27,Icon,13,161,42,195
Image27,Icon,13,206,37,237
Image27,Icon,11,527,39,565
Image27,Icon,203,159,237,190
Image27,Icon,203,206,237,237
Image27,Icon,203,252,237,283
Image27,Icon,203,308,237,339
Image27,Icon,203,365,237,396
Image27,Icon,203,421,237,452
Image27,Icon,203,576,237,607
Image27,Icon,206,636,239,667
Image27,Icon,206,478,239,509
Image27,MenuItem,6,113,195,152
Image27,MenuItem,6,157,195,197
Image27,MenuItem,6,201,195,241
Image27,MenuItem,6,252,195,292
Image27,SubmenuItem,0,525,199,565
Image27,MenuItem,6,305,195,345
Image27,MenuItem,6,363,195,403
Image27,MenuItem,6,419,195,458
Image27,MenuItem,6,476,195,516
Image27,MenuItem,6,576,195,616
Image27,MenuItem,6,629,195,669
Image27,Menu,0,57,248,939
Image27,Icon,365,66,396,101
Image27,Icon,261,68,292,101
Image27,Icon,456,68,492,99
Image27,Icon,1875,68,1908,99
Image27,Icon,1798,66,1829,101
Image27,Icon,259,115,290,150
Image27,Icon,569,64,603,99
Image27,Icon,685,66,716,101
Image27,Icon,312,68,345,99
Image27,Icon,851,66,884,97
Image27,Icon,1008,461,1042,494
Image27,TextLabel,292,117,640,146
Image27,TextLabel,341,170,447,232
Image27,TextLabel,1352,179,1407,223
Image27,TextLabel,1423,175,1543,223
Image27,TextLabel,1554,175,1658,223
Image27,TextLabel,1718,175,1829,230
Image27,TextLabel,312,394,454,423
Image27,TextLabel,310,461,478,494
Image27,TextLabel,312,525,438,549
Image27,TextLabel,521,399,554,416
Image27,TextLabel,521,532,554,549
Image27,TextLabel,523,470,556,487
Image27,TextLabel,1095,390,1277,423
Image27,TextLabel,1359,392,1392,419
Image27,NavigationItem,272,248,463,288
Image27,NavigationItem,478,248,662,288
Image27,NavigationItem,671,248,753,288
Image27,NavigationItem,769,248,1006,288
Image27,SectionTitle,283,321,445,354
Image27,NavigationMenu,250,241,1919,297
Image27,Button,356,62,441,110
Image27,Button,450,62,556,108
Image27,Button,563,62,665,108
Image27,Button,678,62,849,108
Image27,Button,1791,64,1880,108
Image27,VerticalMenu,250,57,1920,113
Image27,Icon,272,166,332,232
Image27,WorkingArea,250,115,1919,939
Image27,Row,270,372,1877,438
Image27,Row,270,438,1877,512
Image27,Row,270,512,1877,567
Image28,Icon,13,13,44,44
Image28,Icon,1693,11,1724,46
Image28,Icon,1631,15,1665,46
Image28,Icon,1751,15,1786,46
Image28,Icon,1866,6,1913,55
Image28,Icon,1811,15,1844,46
Image28,Icon,545,15,578,46
Image28,TextLabel,66,17,199,48
Image28,TextLabel,232,17,279,46
Image28,InputField,540,11,1121,50
Image28,TitleBar,0,0,1917,57
Image28,Icon,13,68,42,101
Image28,Icon,13,117,39,148
Image28,Icon,13,161,42,195
Image28,Icon,13,206,37,237
Image28,Icon,11,527,39,565
Image28,Icon,203,159,237,190
Image28,Icon,203,206,237,237
Image28,Icon,203,252,237,283
Image28,Icon,203,308,237,339
Image28,Icon,203,365,237,396
Image28,Icon,203,421,237,452
Image28,Icon,203,576,237,607
Image28,Icon,206,636,239,667
Image28,Icon,206,478,239,509
Image28,MenuItem,6,113,195,152
Image28,MenuItem,6,157,195,197
Image28,MenuItem,6,201,195,241
Image28,MenuItem,6,252,195,292
Image28,SubmenuItem,0,525,199,565
Image28,MenuItem,6,305,195,345
Image28,MenuItem,6,363,195,403
Image28,MenuItem,6,419,195,458
Image28,MenuItem,6,476,195,516
Image28,MenuItem,6,576,195,616
Image28,MenuItem,6,629,195,669
Image28,Menu,0,57,248,939
Image28,Icon,261,68,292,101
Image28,Icon,454,70,489,101
Image28,Icon,1875,68,1908,99
Image28,Icon,521,587,549,614
Image28,Icon,518,784,552,815
Image28,Icon,1820,826,1853,860
Image28,Icon,1820,895,1853,928
Image28,Icon,1798,66,1829,101
Image28,Icon,259,115,290,150
Image28,Icon,569,68,603,104
Image28,Icon,685,66,716,101
Image28,Icon,851,68,884,99
Image28,Icon,363,68,396,99
Image28,Icon,310,66,345,106
Image28,Icon,272,166,332,232
Image28,TextLabel,292,117,640,146
Image28,TextLabel,341,168,425,232
Image28,TextLabel,1423,177,1540,226
Image28,TextLabel,1556,177,1678,226
Image28,TextLabel,1720,172,1826,228
Image28,TextLabel,1347,179,1403,223
Image28,NavigationItem,272,248,463,288
Image28,NavigationItem,478,248,662,288
Image28,NavigationItem,671,248,753,288
Image28,NavigationItem,769,248,1006,288
Image28,NavigationMenu,250,241,1919,297
Image28,Button,359,62,443,110
Image28,Button,450,62,556,110
Image28,Button,565,62,669,108
Image28,Button,680,62,849,108
Image28,Button,1791,62,1877,108
Image28,VerticalMenu,248,57,1920,110
Image28,SectionTitle,286,319,470,359
Image28,SectionTitle,1097,317,1281,356
Image28,TextLabel,308,394,407,430
Image28,TextLabel,308,454,430,489
Image28,TextLabel,308,518,403,554
Image28,TextLabel,308,583,394,618
Image28,TextLabel,308,649,407,685
Image28,TextLabel,308,720,456,755
Image28,TextLabel,308,782,399,818
Image28,TextLabel,308,844,379,880
Image28,TextLabel,308,906,403,942
Image28,TextLabel,514,401,642,436
Image28,TextLabel,514,461,558,496
Image28,TextLabel,514,523,645,558
Image28,TextLabel,552,587,667,622
Image28,TextLabel,514,654,558,689
Image28,TextLabel,514,724,558,760
Image28,TextLabel,552,782,846,818
Image28,TextLabel,552,851,585,886
Image28,TextLabel,514,911,558,946
Image28,TextLabel,1117,394,1217,430
Image28,TextLabel,1117,456,1277,492
Image28,TextLabel,1117,516,1283,552
Image28,TextLabel,1117,578,1319,614
Image28,TextLabel,1117,638,1257,673
Image28,TextLabel,1117,705,1279,740
Image28,TextLabel,1117,762,1265,798
Image28,TextLabel,1117,831,1234,866
Image28,TextLabel,1117,895,1246,931
Image28,TextLabel,1330,396,1620,432
Image28,TextLabel,1330,461,1432,496
Image28,TextLabel,1330,523,1398,558
Image28,TextLabel,1330,580,1476,616
Image28,TextLabel,1330,645,1465,680
Image28,TextLabel,1330,707,1465,742
Image28,TextLabel,1330,769,1416,804
Image28,TextLabel,1330,829,1438,864
Image28,TextLabel,1332,897,1376,933
Image28,Row,272,372,1064,441
Image28,Row,272,441,1064,509
Image28,Row,272,509,1064,567
Image28,Row,272,567,1064,629
Image28,Row,272,629,1064,698
Image28,Row,272,698,1064,767
Image28,Row,272,767,1064,835
Image28,Row,272,835,1064,895
Image28,Row,272,895,1064,940
Image28,Row,1081,372,1880,441
Image28,Row,1081,441,1880,498
Image28,Row,1081,498,1880,560
Image28,Row,1081,560,1880,622
Image28,Row,1081,622,1880,685
Image28,Row,1081,685,1880,747
Image28,Row,1081,747,1880,815
Image28,Row,1081,815,1880,877
Image28,Row,1081,877,1880,939
Image28,Icon,518,851,552,882
Image28,WorkingArea,248,114,1920,940
Image29,Icon,13,13,44,44
Image29,Icon,1693,11,1724,46
Image29,Icon,1631,15,1665,46
Image29,Icon,1751,15,1786,46
Image29,Icon,1866,6,1913,55
Image29,Icon,1811,15,1844,46
Image29,Icon,545,15,578,46
Image29,TextLabel,66,17,199,48
Image29,TextLabel,232,17,279,46
Image29,InputField,540,11,1121,50
Image29,TitleBar,0,0,1917,57
Image29,Icon,13,68,42,101
Image29,Icon,13,117,39,148
Image29,Icon,13,161,42,195
Image29,Icon,13,206,37,237
Image29,Icon,11,527,39,565
Image29,Icon,203,159,237,190
Image29,Icon,203,206,237,237
Image29,Icon,203,252,237,283
Image29,Icon,203,308,237,339
Image29,Icon,203,365,237,396
Image29,Icon,203,421,237,452
Image29,Icon,203,576,237,607
Image29,Icon,206,636,239,667
Image29,Icon,206,478,239,509
Image29,MenuItem,6,113,195,152
Image29,MenuItem,6,157,195,197
Image29,MenuItem,6,201,195,241
Image29,MenuItem,6,252,195,292
Image29,SubmenuItem,0,525,199,565
Image29,MenuItem,6,305,195,345
Image29,MenuItem,6,363,195,403
Image29,MenuItem,6,419,195,458
Image29,MenuItem,6,476,195,516
Image29,MenuItem,6,576,195,616
Image29,MenuItem,6,629,195,669
Image29,Menu,0,57,248,939
Image29,Icon,261,68,292,101
Image29,Icon,456,70,492,101
Image29,Icon,1875,68,1908,99
Image29,Icon,1798,66,1829,101
Image29,Icon,259,115,290,150
Image29,Icon,572,66,605,101
